Date,T-48,T-47,T-46,T-45,T-44,T-43,T-42,T-41,T-40,T-39,T-38,T-37,T-36,T-35,T-34,T-33,T-32,T-31,T-30,T-29,T-28,T-27,T-26,T-25,T-24,T-23,T-22,T-21,T-20,T-19,T-18,T-17,T-16,T-15,T-14,T-13,T-12,T-11,T-10,T-9,T-8,T-7,T-6,T-5,T-4,T-3,T-2,T-1,window_statistic_12_std,difference_13_12-1,difference_statistic_3_1_abs_energy,tzero,Target_Tplus2
2003-12-01,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,8.189683130940313,2.7723000000000013,228.9501043999998,103.8162,106.4378
2004-01-01,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,8.373178532871094,3.5668000000000006,328.2744672799998,113.996,95.6626
2004-02-01,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,8.926292833471736,2.3549999999999898,160.75471528,106.4378,86.9849
2004-03-01,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,9.119802223900228,0.8610999999999933,173.23132227999994,95.6626,89.324
2004-04-01,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,9.10984157504567,1.6724999999999994,191.40741233,86.9849,95.8104
2004-05-01,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,8.948469761904668,3.5822000000000003,80.77386610000003,89.324,102.1007
2004-06-01,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,8.633037882203201,4.440899999999999,47.54477377000005,95.8104,100.4992
2004-07-01,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,8.478789933756106,-0.4235999999999933,81.64125905000006,102.1007,94.2998
2004-08-01,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,8.457993402639731,-4.272400000000005,42.13267634000003,100.4992,87.7732
2004-09-01,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,8.22288684659317,1.115700000000004,40.99736260999997,94.2998,89.8297
2004-10-01,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,8.186008104228824,1.0198000000000036,81.02906791999999,87.7732,105.9787
2004-11-01,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,8.083398171389444,1.0016999999999996,46.825699810000025,89.8297,111.4496
2004-12-01,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,8.002020641631537,2.1625000000000085,265.01939325,105.9787,101.9498
2005-01-01,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,8.171297871598421,-2.5463999999999913,290.72094781000004,111.4496,99.2324
2005-02-01,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,7.760054186648585,-4.4879999999999995,120.17694685000015,101.9498,86.6793
2005-03-01,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,7.404840082431822,3.5698000000000008,97.63046280000013,99.2324,87.3784
2005-04-01,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,7.424641236225942,-0.3055999999999983,164.96458237,86.6793,99.7382
2005-05-01,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,7.4597429465691985,-1.9455999999999989,158.06906042,87.3784,108.8005
2005-06-01,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,7.645327942824516,3.927800000000005,153.25339685000017,99.7382,109.9901
2005-07-01,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,7.675048150536618,6.699799999999996,234.88993733000007,108.8005,99.5563
2005-08-01,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,8.23165704636004,9.490899999999996,83.54042944999988,109.9901,90.1695
2005-09-01,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,8.883104929345588,5.256499999999988,110.27933060000011,99.5563,90.6297
2005-10-01,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,8.789779732814065,2.3962999999999965,196.97619668,90.1695,108.4977
2005-11-01,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,8.555888048309676,0.7999999999999972,88.32379827999988,90.6297,104.8128
2005-12-01,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,8.485211793708938,2.5189999999999912,319.4772080399998,108.4977,101.631
2006-01-01,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,8.676931311477418,-6.636800000000008,332.8439120099998,104.8128,98.6932
2006-02-01,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,8.089659259249666,-0.318799999999996,23.702339249999966,101.631,87.7034
2006-03-01,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,8.080291756296612,-0.5391999999999939,18.75452007999995,98.6932,90.2388
2006-04-01,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,8.079963983568483,1.0241000000000042,129.40637288000002,87.7034,100.7836
2006-05-01,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,7.955076335097119,2.8603999999999985,127.20395720000003,90.2388,111.3696
2006-06-01,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,7.640922723401932,1.0454000000000008,117.62106020000017,100.7836,111.9898
2006-07-01,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,7.652454920136558,2.569100000000006,223.25620304000017,111.3696,96.1212
2006-08-01,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,7.945787715246607,1.9997000000000043,112.44804403999997,111.9898,90.6869
2006-09-01,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,8.181386150535047,-3.4350999999999914,252.19711400000003,96.1212,92.5922
2006-10-01,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,96.1212,8.240342564527515,0.517399999999995,281.3440824500001,90.6869,103.3658
2006-11-01,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,96.1212,90.6869,8.19322073032113,1.9625000000000057,33.16178458000012,92.5922,112.3854
2006-12-01,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,96.1212,90.6869,92.5922,8.033971733364513,-5.131900000000002,119.70062504999977,103.3658,112.1298
2007-01-01,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,96.1212,90.6869,92.5922,103.3658,7.677269762254714,7.572600000000008,197.42364111999993,112.3854,99.469
2007-02-01,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,96.1212,90.6869,92.5922,103.3658,112.3854,8.393339714168048,10.498800000000003,81.4185155200002,112.1298,91.045
2007-03-01,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,96.1212,90.6869,92.5922,103.3658,112.3854,112.1298,9.059673664050889,0.7757999999999896,160.36118800000023,99.469,92.3001
2007-04-01,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,96.1212,90.6869,92.5922,103.3658,112.3854,112.1298,99.469,9.048085446054168,3.3415999999999997,231.25963264000012,91.045,101.2636
2007-05-01,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,96.1212,90.6869,92.5922,103.3658,112.3854,112.1298,99.469,91.045,8.686908481680767,2.061300000000003,72.53905200999986,92.3001,107.9356
2007-06-01,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,96.1212,90.6869,92.5922,103.3658,112.3854,112.1298,99.469,91.045,92.3001,8.490281010694263,0.47999999999998977,81.91960825999993,101.2636,114.5031
2007-07-01,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,96.1212,90.6869,92.5922,103.3658,112.3854,112.1298,99.469,91.045,92.3001,101.2636,8.489419118755352,-3.4340000000000117,124.8599162499999,107.9356,101.8592
2007-08-01,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,96.1212,90.6869,92.5922,103.3658,112.3854,112.1298,99.469,91.045,92.3001,101.2636,107.9356,8.195475995362049,2.513300000000001,87.64764025000008,114.5031,93.282
2007-09-01,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,96.1212,90.6869,92.5922,103.3658,112.3854,112.1298,99.469,91.045,92.3001,101.2636,107.9356,114.5031,8.501574806220544,5.7379999999999995,203.00026346000018,101.8592,94.1475
2007-10-01,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,96.1212,90.6869,92.5922,103.3658,112.3854,112.1298,99.469,91.045,92.3001,101.2636,107.9356,114.5031,101.8592,8.36557382302862,2.595100000000002,233.43656705000015,93.282,107.0407
